Obs	Country	Party	countrypartyid	Leader	Year	majoritarian	gov	majorparty	seatdiff	seatshare	groups	FoundedAfter1980	FoundedAfter1965	FoundedAfter1970	FoundedAfter1975	perfemmp2	fem.mandate	Female	leaderage	Died	died2	Party_Death	FFL.new	AFFL.new	Time	LeaderDeath	LeaderYearFirst	LeaderYear	LeaderInclude.woC.woPD	LeaderInclude.woC.wPD	LeaderInclude.wC.woPD	LeaderInclude.wC.wPD	FemLeaderNum	NewLeader	rbgroup
2210	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Bengt Carl Westerberg"	1985	0	0	0			"40"	0	0	0	0		0	0	42	0	0	0	0	0	21	0	3	3	1	1	1	1	0	0	"40"
2211	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Bengt Carl Westerberg"	1986	0	0	0			"40"	0	0	0	0		0	0	43	0	0	0	0	0	22	0	4	4	1	1	1	1	0	0	"40"
2212	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Bengt Carl Westerberg"	1987	0	0	0			"40"	0	0	0	0		0	0	44	0	0	0	0	0	23	0	5	5	1	1	1	1	0	0	"40"
2213	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Bengt Carl Westerberg"	1988	0	0	0			"40"	0	0	0	0		0	0	45	0	0	0	0	0	24	0	6	6	1	1	1	1	0	0	"40"
2214	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Bengt Carl Westerberg"	1989	0	0	0			"40"	0	0	0	0		0	0	46	0	0	0	0	0	25	0	7	7	1	1	1	1	0	0	"40"
2215	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Bengt Carl Westerberg"	1990	0	0	0			"40"	0	0	0	0		0	0	47	0	0	0	0	0	26	0	8	8	1	1	1	1	0	0	"40"
2216	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Bengt Carl Westerberg"	1991	0	1	0			"40"	0	0	0	0		0	0	48	0	0	0	0	0	27	0	9	9	1	1	1	1	0	0	"40"
2217	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Bengt Carl Westerberg"	1992	0	1	0			"40"	0	0	0	0		0	0	49	0	0	0	0	0	28	0	10	10	1	1	1	1	0	0	"40"
2218	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Bengt Carl Westerberg"	1993	0	1	0			"40"	0	0	0	0		0	0	50	0	0	0	0	0	29	0	11	11	1	1	1	1	0	0	"40"
2219	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Bengt Carl Westerberg"	1994	0	0	0			"40"	0	0	0	0		0	0	51	0	0	0	0	0	30	1	12	12	1	1	1	1	0	0	"40"
2220	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Bengt Carl Westerberg/Maria Leissner"	1995	0	0	0			"40"	0	0	0	0		0	1	39	0	0	0	1	0	31	0	1	1	1	1	1	1	1	1	"40"
2221	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Maria Leissner"	1996	0	0	0			"40"	0	0	0	0		0	1	40	0	0	0	0	1	32	1	2	2	1	1	1	1	1	0	"40"
2222	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Maria Leissner/Lars Leijonborg"	1997	0	0	0			"40"	0	0	0	0		0	0	48	0	0	0	0	1	33	0	1	1	1	1	1	1	0	1	"40"
2223	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Lars Leijonborg"	1998	0	0	0			"40"	0	0	0	0		0	0	49	0	0	0	0	1	34	0	2	2	1	1	1	1	0	0	"40"
2224	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Lars Leijonborg"	1999	0	0	0			"40"	0	0	0	0		0	0	50	0	0	0	0	1	35	0	3	3	1	1	1	1	0	0	"40"
2225	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Lars Leijonborg"	2000	0	0	0			"40"	0	0	0	0		0	0	51	0	0	0	0	1	36	0	4	4	1	1	1	1	0	0	"40"
2226	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Lars Leijonborg"	2001	0	0	0			"40"	0	0	0	0		0	0	52	0	0	0	0	1	37	0	5	5	1	1	1	1	0	0	"40"
2227	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Lars Leijonborg"	2002	0	0	0			"40"	0	0	0	0		0	0	53	0	0	0	0	1	38	0	6	6	1	1	1	1	0	0	"40"
2228	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Lars Leijonborg"	2003	0	0	0			"40"	0	0	0	0		0	0	54	0	0	0	0	1	39	0	7	7	1	1	1	1	0	0	"40"
2229	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Lars Leijonborg"	2004	0	0	0			"40"	0	0	0	0		0	0	55	0	0	0	0	1	40	0	8	8	1	1	1	1	0	0	"40"
2230	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Lars Leijonborg"	2005	0	0	0			"40"	0	0	0	0		0	0	56	0	0	0	0	1	41	0	9	9	1	1	1	1	0	0	"40"
2231	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Lars Leijonborg"	2006	0	1	0			"40"	0	0	0	0		0	0	57	0	0	0	0	1	42	1	10	10	1	1	1	1	0	0	"40"
2232	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Lars Leijonborg/Jan Arne BjOrklund"	2007	0	1	0			"40"	0	0	0	0		0	0	45	0	0	0	0	1	43	0	1	1	0	0	1	1	0	1	"40"
2233	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Jan Arne BjOrklund"	2008	0	1	0			"40"	0	0	0	0		0	0	46	0	0	0	0	1	44	0	2	2	0	0	1	1	0	0	"40"
2234	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Jan Arne BjOrklund"	2009	0	1	0			"40"	0	0	0	0		0	0	47	0	0	0	0	1	45	0	3	3	0	0	1	1	0	0	"40"
2235	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Jan Arne BjOrklund"	2010	0	1	0			"40"	0	0	0	0		0	0	48	0	0	0	0	1	46	0	4	4	0	0	1	1	0	0	"40"
2236	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Jan Arne BjOrklund"	2011	0	1	0			"40"	0	0	0	0		0	0	49	0	0	0	0	1	47	0	5	5	0	0	1	1	0	0	"40"
2237	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Jan Arne BjOrklund"	2012	0	1	0			"40"	0	0	0	0		0	0	50	0	0	0	0	1	48	0	6	6	0	0	1	1	0	0	"40"
2238	"Sweden"	"FpL (Liberal People's Party)"	"Sweden FpL (Liberal People's Party)"	"Jan Arne BjOrklund"	2013	0	1	0			"40"	0	0	0	0		0	0	51	0	0	0	0	1	49	0	7	7	0	0	1	1	0	0	"40"
2239	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Birger Ekstedt"	1965	0	0	0	0	0	"50"	0	0	0	0		0	0	44	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	"50"
2240	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Birger Ekstedt"	1966	0	0	0	0	0	"50"	0	0	0	0		0	0	45	0	0	0	0	0	2	0	0	2	1	1	1	1	0	0	"50"
2241	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Birger Ekstedt"	1967	0	0	0	0	0	"50"	0	0	0	0		0	0	46	0	0	0	0	0	3	0	0	3	1	1	1	1	0	0	"50"
2242	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Birger Ekstedt"	1968	0	0	0	0	0	"50"	0	0	0	0		0	0	47	0	0	0	0	0	4	0	0	4	1	1	1	1	0	0	"50"
2243	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Birger Ekstedt"	1969	0	0	0	0	0	"50"	0	0	0	0		0	0	48	0	0	0	0	0	5	0	0	5	1	1	1	1	0	0	"50"
2244	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Birger Ekstedt"	1970	0	0	0	0	0	"50"	0	0	0	0		0	0	49	0	0	0	0	0	6	0	0	6	1	1	1	1	0	0	"50"
2245	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Birger Ekstedt"	1971	0	0	0	0	0	"50"	0	0	0	0		0	0	50	0	0	0	0	0	7	0	0	7	1	1	1	1	0	0	"50"
2246	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Birger Ekstedt"	1972	0	0	0	0	0	"50"	0	0	0	0		0	0	51	0	0	0	0	0	8	1	0	8	1	1	1	1	0	0	"50"
2247	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1973	0	0	0	0	0	"50"	0	0	0	0		0	0	35	0	0	0	0	0	9	0	1	1	1	1	1	1	0	1	"50"
2248	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1974	0	0	0	0	0	"50"	0	0	0	0		0	0	36	0	0	0	0	0	10	0	2	2	1	1	1	1	0	0	"50"
2249	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1975	0	0	0	0	0	"50"	0	0	0	0		0	0	37	0	0	0	0	0	11	0	3	3	1	1	1	1	0	0	"50"
2250	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1976	0	0	0	0	0	"50"	0	0	0	0		0	0	38	0	0	0	0	0	12	0	4	4	1	1	1	1	0	0	"50"
2251	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1977	0	0	0	0	0	"50"	0	0	0	0		0	0	39	0	0	0	0	0	13	0	5	5	1	1	1	1	0	0	"50"
2252	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1978	0	0	0	0	0	"50"	0	0	0	0		0	0	40	0	0	0	0	0	14	0	6	6	1	1	1	1	0	0	"50"
2253	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1979	0	0	0	0	0	"50"	0	0	0	0		0	0	41	0	0	0	0	0	15	0	7	7	1	1	1	1	0	0	"50"
2254	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1980	0	0	0	0	0	"50"	0	0	0	0		0	0	42	0	0	0	0	0	16	0	8	8	1	1	1	1	0	0	"50"
2255	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1981	0	0	0	0	0	"50"	0	0	0	0		0	0	43	0	0	0	0	0	17	0	9	9	1	1	1	1	0	0	"50"
2256	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1982	0	0	0	0	0	"50"	0	0	0	0		0	0	44	0	0	0	0	0	18	0	10	10	1	1	1	1	0	0	"50"
2257	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1983	0	0	0	0	0	"50"	0	0	0	0		0	0	45	0	0	0	0	0	19	0	11	11	1	1	1	1	0	0	"50"
2258	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1984	0	0	0	0	0	"50"	0	0	0	0		0	0	46	0	0	0	0	0	20	0	12	12	1	1	1	1	0	0	"50"
2259	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1985	0	0	0			"50"	0	0	0	0		0	0	47	0	0	0	0	0	21	0	13	13	1	1	1	1	0	0	"50"
2260	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1986	0	0	0			"50"	0	0	0	0		0	0	48	0	0	0	0	0	22	0	14	14	1	1	1	1	0	0	"50"
2261	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1987	0	0	0			"50"	0	0	0	0		0	0	49	0	0	0	0	0	23	0	15	15	1	1	1	1	0	0	"50"
2262	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1988	0	0	0		0	"50"	0	0	0	0		0	0	50	0	0	0	0	0	24	0	16	16	1	1	1	1	0	0	"50"
2263	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1989	0	0	0		0	"50"	0	0	0	0		0	0	51	0	0	0	0	0	25	0	17	17	1	1	1	1	0	0	"50"
2264	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1990	0	0	0		0	"50"	0	0	0	0		0	0	52	0	0	0	0	0	26	0	18	18	1	1	1	1	0	0	"50"
2265	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1991	0	1	0			"50"	0	0	0	0		0	0	53	0	0	0	0	0	27	0	19	19	1	1	1	1	0	0	"50"
2266	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1992	0	1	0			"50"	0	0	0	0		0	0	54	0	0	0	0	0	28	0	20	20	1	1	1	1	0	0	"50"
2267	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1993	0	1	0			"50"	0	0	0	0		0	0	55	0	0	0	0	0	29	0	21	21	1	1	1	1	0	0	"50"
2268	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1994	0	0	0			"50"	0	0	0	0		0	0	56	0	0	0	0	0	30	0	22	22	1	1	1	1	0	0	"50"
2269	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1995	0	0	0			"50"	0	0	0	0		0	0	57	0	0	0	0	0	31	0	23	23	1	1	1	1	0	0	"50"
2270	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1996	0	0	0			"50"	0	0	0	0		0	0	58	0	0	0	0	0	32	0	24	24	1	1	1	1	0	0	"50"
2271	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1997	0	0	0			"50"	0	0	0	0		0	0	59	0	0	0	0	0	33	0	25	25	1	1	1	1	0	0	"50"
2272	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1998	0	0	0			"50"	0	0	0	0		0	0	60	0	0	0	0	0	34	0	26	26	1	1	1	1	0	0	"50"
2273	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	1999	0	0	0			"50"	0	0	0	0		0	0	61	0	0	0	0	0	35	0	27	27	1	1	1	1	0	0	"50"
2274	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	2000	0	0	0			"50"	0	0	0	0		0	0	62	0	0	0	0	0	36	0	28	28	1	1	1	1	0	0	"50"
2275	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	2001	0	0	0			"50"	0	0	0	0		0	0	63	0	0	0	0	0	37	0	29	29	1	1	1	1	0	0	"50"
2276	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	2002	0	0	0			"50"	0	0	0	0		0	0	64	0	0	0	0	0	38	0	30	30	1	1	1	1	0	0	"50"
2277	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson"	2003	0	0	0			"50"	0	0	0	0		0	0	65	0	0	0	0	0	39	1	31	31	1	1	1	1	0	0	"50"
2278	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"Alf Robert Svensson/GOran H_gglund"	2004	0	0	0			"50"	0	0	0	0		0	0	45	0	0	0	0	0	40	0	1	1	0	0	1	1	0	1	"50"
2279	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"GOran H_gglund"	2005	0	0	0			"50"	0	0	0	0		0	0	46	0	0	0	0	0	41	0	2	2	0	0	1	1	0	0	"50"
2280	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"GOran H_gglund"	2006	0	1	0			"50"	0	0	0	0		0	0	47	0	0	0	0	0	42	0	3	3	0	0	1	1	0	0	"50"
2281	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"GOran H_gglund"	2007	0	1	0			"50"	0	0	0	0		0	0	48	0	0	0	0	0	43	0	4	4	0	0	1	1	0	0	"50"
2282	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"GOran H_gglund"	2008	0	1	0			"50"	0	0	0	0		0	0	49	0	0	0	0	0	44	0	5	5	0	0	1	1	0	0	"50"
2283	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"GOran H_gglund"	2009	0	1	0			"50"	0	0	0	0		0	0	50	0	0	0	0	0	45	0	6	6	0	0	1	1	0	0	"50"
2284	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"GOran H_gglund"	2010	0	1	0			"50"	0	0	0	0		0	0	51	0	0	0	0	0	46	0	7	7	0	0	1	1	0	0	"50"
2285	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"GOran H_gglund"	2011	0	1	0			"50"	0	0	0	0		0	0	52	0	0	0	0	0	47	0	8	8	0	0	1	1	0	0	"50"
2286	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"GOran H_gglund"	2012	0	1	0			"50"	0	0	0	0		0	0	53	0	0	0	0	0	48	0	9	9	0	0	1	1	0	0	"50"
2287	"Sweden"	"KD (Christian Democrats)"	"Sweden KD (Christian Democrats)"	"GOran H_gglund"	2013	0	1	0			"50"	0	0	0	0		0	0	54	0	0	0	0	0	49	0	10	10	0	0	1	1	0	0	"50"
2288	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	""	1960	0	0		0		"60"						0			0	0	0		0		0	0	0	0	0	0	0	0		"60"
2289	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Gunnar Heckscher/Yngve Holmberg"	1965	0	0	1			"60"	0	0	0	0		0	0	56	0	0	0	0	0	1	0	1	1	1	1	1	1	0	1	"60"
2290	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Yngve Holmberg"	1966	0	0	1			"60"	0	0	0	0		0	0	41	0	0	0	0	0	2	0	2	2	1	1	1	1	0	0	"60"
2291	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Yngve Holmberg"	1967	0	0	1			"60"	0	0	0	0		0	0	42	0	0	0	0	0	3	0	3	3	1	1	1	1	0	0	"60"
2292	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Yngve Holmberg"	1968	0	0	1			"60"	0	0	0	0		0	0	43	0	0	0	0	0	4	0	4	4	1	1	1	1	0	0	"60"
2293	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Yngve Holmberg"	1969	0	0	1			"60"	0	0	0	0		0	0	44	0	0	0	0	0	5	1	5	5	1	1	1	1	0	0	"60"
2294	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Yngve Holmberg/GOsta Bohman"	1970	0	0	1			"60"	0	0	0	0		0	0	59	0	0	0	0	0	6	0	1	1	1	1	1	1	0	1	"60"
2295	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"GOsta Bohman"	1971	0	0	1			"60"	0	0	0	0		0	0	60	0	0	0	0	0	7	0	2	2	1	1	1	1	0	0	"60"
2296	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"GOsta Bohman"	1972	0	0	1			"60"	0	0	0	0		0	0	61	0	0	0	0	0	8	0	3	3	1	1	1	1	0	0	"60"
2297	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"GOsta Bohman"	1973	0	0	1			"60"	0	0	0	0		0	0	62	0	0	0	0	0	9	0	4	4	1	1	1	1	0	0	"60"
2298	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"GOsta Bohman"	1974	0	0	1			"60"	0	0	0	0		0	0	63	0	0	0	0	0	10	0	5	5	1	1	1	1	0	0	"60"
2299	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"GOsta Bohman"	1975	0	0	1			"60"	0	0	0	0		0	0	64	0	0	0	0	0	11	0	6	6	1	1	1	1	0	0	"60"
2300	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"GOsta Bohman"	1976	0	1	1			"60"	0	0	0	0		0	0	65	0	0	0	0	0	12	0	7	7	1	1	1	1	0	0	"60"
2301	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"GOsta Bohman"	1977	0	1	1			"60"	0	0	0	0		0	0	66	0	0	0	0	0	13	0	8	8	1	1	1	1	0	0	"60"
2302	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"GOsta Bohman"	1978	0	0	1			"60"	0	0	0	0		0	0	67	0	0	0	0	0	14	0	9	9	1	1	1	1	0	0	"60"
2303	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"GOsta Bohman"	1979	0	1	1			"60"	0	0	0	0		0	0	68	0	0	0	0	0	15	0	10	10	1	1	1	1	0	0	"60"
2304	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"GOsta Bohman"	1980	0	1	1			"60"	0	0	0	0		0	0	69	0	0	0	0	0	16	1	11	11	1	1	1	1	0	0	"60"
2305	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"GOsta Bohman/Ulf Adelsohn"	1981	0	0	1			"60"	0	0	0	0		0	0	40	0	0	0	0	0	17	0	1	1	1	1	1	1	0	1	"60"
2306	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Ulf Adelsohn"	1982	0	0	1			"60"	0	0	0	0		0	0	41	0	0	0	0	0	18	0	2	2	1	1	1	1	0	0	"60"
2307	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Ulf Adelsohn"	1983	0	0	1			"60"	0	0	0	0		0	0	42	0	0	0	0	0	19	0	3	3	1	1	1	1	0	0	"60"
2308	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Ulf Adelsohn"	1984	0	0	1			"60"	0	0	0	0		0	0	43	0	0	0	0	0	20	0	4	4	1	1	1	1	0	0	"60"
2309	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Ulf Adelsohn"	1985	0	0	1			"60"	0	0	0	0		0	0	44	0	0	0	0	0	21	1	5	5	1	1	1	1	0	0	"60"
2310	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Ulf Adelsohn/Carl Bildt"	1986	0	0	1			"60"	0	0	0	0		0	0	37	0	0	0	0	0	22	0	1	1	1	1	1	1	0	1	"60"
2311	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Carl Bildt"	1987	0	0	1			"60"	0	0	0	0		0	0	38	0	0	0	0	0	23	0	2	2	1	1	1	1	0	0	"60"
2312	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Carl Bildt"	1988	0	0	1			"60"	0	0	0	0		0	0	39	0	0	0	0	0	24	0	3	3	1	1	1	1	0	0	"60"
2313	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Carl Bildt"	1989	0	0	1			"60"	0	0	0	0		0	0	40	0	0	0	0	0	25	0	4	4	1	1	1	1	0	0	"60"
2314	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Carl Bildt"	1990	0	0	1			"60"	0	0	0	0		0	0	41	0	0	0	0	0	26	0	5	5	1	1	1	1	0	0	"60"
2315	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Carl Bildt"	1991	0	1	1			"60"	0	0	0	0		0	0	42	0	0	0	0	0	27	0	6	6	1	1	1	1	0	0	"60"
2316	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Carl Bildt"	1992	0	1	1			"60"	0	0	0	0		0	0	43	0	0	0	0	0	28	0	7	7	1	1	1	1	0	0	"60"
2317	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Carl Bildt"	1993	0	1	1			"60"	0	0	0	0		0	0	44	0	0	0	0	0	29	0	8	8	1	1	1	1	0	0	"60"
2318	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Carl Bildt"	1994	0	0	1	0		"60"	0	0	0	0		0	0	45	0	0	0	0	0	30	0	9	9	1	1	1	1	0	0	"60"
2319	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Carl Bildt"	1995	0	0	1	0		"60"	0	0	0	0		0	0	46	0	0	0	0	0	31	0	10	10	1	1	1	1	0	0	"60"
2320	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Carl Bildt"	1996	0	0	1	0		"60"	0	0	0	0		0	0	47	0	0	0	0	0	32	0	11	11	1	1	1	1	0	0	"60"
2321	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Carl Bildt"	1997	0	0	1	0		"60"	0	0	0	0		0	0	48	0	0	0	0	0	33	0	12	12	1	1	1	1	0	0	"60"
2322	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Carl Bildt"	1998	0	0	1			"60"	0	0	0	0		0	0	49	0	0	0	0	0	34	1	13	13	1	1	1	1	0	0	"60"
2323	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Carl Bildt/Bo Lundgren"	1999	0	0	1			"60"	0	0	0	0		0	0	52	0	0	0	0	0	35	0	1	1	1	1	1	1	0	1	"60"
2324	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Bo Lundgren"	2000	0	0	1			"60"	0	0	0	0		0	0	53	0	0	0	0	0	36	0	2	2	1	1	1	1	0	0	"60"
2325	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Bo Lundgren"	2001	0	0	1			"60"	0	0	0	0		0	0	54	0	0	0	0	0	37	0	3	3	1	1	1	1	0	0	"60"
2326	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Bo Lundgren"	2002	0	0	1			"60"	0	0	0	0		0	0	55	0	0	0	0	0	38	1	4	4	1	1	1	1	0	0	"60"
2327	"Sweden"	"M (Moderate Party)"	"Sweden M (Moderate Party)"	"Bo Lundgren/John Fredrik Reinfeldt"	2003	0	0	1			"60"	0	0	0	0		0	0	38	0	0	0	0	0	39	0	1	1	0	0	1	1	0	1	"60"
