id	eonumber	year	revoked	revoke_year	revokedbyotherthaneo	substantive_amended	sub_amend_year	superseded	supersede_year	partrevoked	reject_revoke_eo	transfer_rv	abolish_rv	amend_rv	other_auth_rv	ceremonial	divdgovt	recent	fds	nyt	public_mention	log_words	war	inflation	presapprove_year	electyr	admchg	endterm	civilservice	publicland	economy	committee	civilrights	intelligence	nationalsecurity	foreignservice	militaryoperations	governmentcontracting	temporaryandemergencyfunctions
3675	"11173"	1964	0		0	0		1	1973	0	0	0	0	0	0	0	0	0	0	0	0	4.934474	1	1.34	74.71	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3676	"11174"	1964	0		0	1	1968	0		0	0	0	0	0	0	1	0	0	0	0	0	5.857933	1	1.34	74.71	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3677	"11175"	1964	0		0	1	1966	0		0	0	0	0	0	0	0	0	1	1	1	0	5.752573	1	1.34	74.71	1	0	0	0	0	1	0	0	0	0	0	0	0	0
3678	"11176"	1964	0		0	0		1	1965	0	0	0	0	0	0	0	0	1	0	1	0	5.231109	1	1.34	74.71	1	0	0	0	0	1	0	0	0	0	0	0	0	0
3679	"11177"	1964	0		0	1	1978	0		0	0	0	0	0	0	0	0	0	1	0	0	6.455199	1	1.34	74.71	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3680	"11178"	1964	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	6.326149	1	1.34	74.71	1	0	0	0	1	0	0	0	0	0	0	0	0	0
3681	"11179"	1964	0		0	0		1	1994	0	0	0	0	0	0	0	0	0	1	0	0	6.459905	1	1.34	74.71	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3682	"11180"	1964	1	1986	0	0		0		0	1	0	0	0	0	0	0	0	0	0	0	5.442418	1	1.34	74.71	1	0	0	0	0	0	0	0	0	0	0	0	0	1
3683	"11181"	1964	1	1986	0	0		0		0	1	0	0	0	0	0	0	0	0	0	0	5.7301	1	1.34	74.71	1	0	0	0	0	0	0	0	0	0	0	0	0	1
3684	"11182"	1964	1	1971	0	0		0		0	1	0	0	0	0	0	0	0	0	0	1	7.612831	1	1.34	74.71	1	0	0	0	0	0	1	0	0	0	0	0	0	0
3685	"11183"	1964	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	6.329721	1	1.34	74.71	1	0	0	0	0	0	1	0	0	0	0	0	0	0
3686	"11184"	1964	0		0	0		1	1965	0	0	0	0	0	0	0	0	0	0	0	0	5.857933	1	1.34	74.71	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3687	"11185"	1964	0		0	0		1	1974	0	0	0	0	0	0	0	0	0	0	1	1	6.814543	1	1.34	74.71	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3688	"11186"	1964	1	1965	0	0		0		0	0	0	1	0	0	0	0	0	0	0	1	6.753438	1	1.34	74.71	1	0	0	0	0	0	1	0	0	0	0	0	0	0
3689	"11187"	1964	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	5.924256	1	1.34	74.71	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3690	"11188"	1964	1	1986	0	1	1967	0		0	1	0	0	0	0	0	0	0	1	0	0	8.204946	1	1.34	74.71	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3691	"11189"	1964	1	1978	0	0		0		0	1	0	0	0	0	0	0	1	0	0	0	5.493062	1	1.34	74.71	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3692	"11190"	1964	0		0	0		0		0	0	0	0	0	0	0	0	0	1	0	0	4.744932	1	1.34	74.71	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3693	"11191"	1965	1	1978	0	1	1970	0		0	0	1	0	0	0	0	0	0	0	0	0	6.475433	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3694	"11192"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	5.267858	1	1.71	66.11	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3695	"11193"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	0	1	0	4.779123	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3696	"11194"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	5.170484	1	1.71	66.11	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3697	"11195"	1965	1	1978	0	0		0		0	1	0	0	0	0	0	0	1	0	0	0	4.718499	1	1.71	66.11	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3698	"11196"	1965	1	1986	0	0		0		0	1	0	0	0	0	0	0	0	0	0	0	6.632002	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3699	"11197"	1965	1	1965	0	0		0		0	0	1	0	0	0	0	0	0	0	1	0	6.937314	1	1.71	66.11	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3700	"11198"	1965	0		0	0		1	1966	0	0	0	0	0	0	0	0	1	0	0	0	6.198479	1	1.71	66.11	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3701	"11199"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	1	0	0	4.29046	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3702	"11200"	1965	0		0	0		0		0	0	0	0	0	0	0	0	1	0	0	0	7.494986	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3703	"11201"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	5.198497	1	1.71	66.11	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3704	"11202"	1965	1	1974	0	0		0		0	0	0	0	0	1	0	0	0	0	0	0	5.537334	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3705	"11203"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	6.315358	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3706	"11204"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	5.068904	1	1.71	66.11	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3707	"11205"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	3.7612	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3708	"11206"	1965	1	1986	0	0		0		0	1	0	0	0	0	0	0	0	0	0	0	5.036952	1	1.71	66.11	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3709	"11207"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	0	1	1	6.033086	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3710	"11208"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	4.70953	1	1.71	66.11	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3711	"11209"	1965	1	1967	0	0		0		0	0	0	1	0	0	0	0	1	0	0	0	6.875232	1	1.71	66.11	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3712	"11210"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	1	6.838405	1	1.71	66.11	0	0	0	0	0	0	1	0	0	0	0	0	0	1
3713	"11211"	1965	0		0	1	1967	0		0	0	0	0	0	0	0	0	1	1	1	0	6.003887	1	1.71	66.11	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3714	"11212"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	6.156979	1	1.71	66.11	0	0	0	1	1	0	0	0	0	0	0	0	0	0
3715	"11213"	1965	1	1986	0	0		0		0	1	0	0	0	0	0	0	1	0	1	0	5.068904	1	1.71	66.11	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3716	"11214"	1965	0		0	0		1	1972	0	0	0	0	0	0	0	0	0	0	0	0	4.836282	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3717	"11215"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	0	1	0	6.80017	1	1.71	66.11	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3718	"11216"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	1	1	0	5.214936	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3719	"11217"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	5.241747	1	1.71	66.11	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3720	"11218"	1965	0		0	0		1	1966	0	0	0	0	0	0	0	0	0	0	0	0	5.283204	1	1.71	66.11	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3721	"11219"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	1	6.248043	1	1.71	66.11	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3722	"11220"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	5.303305	1	1.71	66.11	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3723	"11221"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	5.736572	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3724	"11222"	1965	1	1989	0	1	1971	0		0	0	0	0	1	0	0	0	0	0	1	1	7.884576	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3725	"11223"	1965	0		0	1	1979	0		0	0	0	0	0	0	0	0	0	0	0	0	6.936343	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3726	"11224"	1965	0		0	0		1	1966	0	0	0	0	0	0	0	0	1	1	1	0	6.630683	1	1.71	66.11	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3727	"11225"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	1	0	0	4.65396	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3728	"11226"	1965	1	1971	0	0		0		0	1	0	0	0	0	0	0	0	0	0	0	5.828946	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3729	"11227"	1965	1	1973	0	0		0		0	0	0	0	1	0	0	0	0	1	0	0	5.398163	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3730	"11228"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	6.424869	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3731	"11229"	1965	1	1969	0	0		0		0	0	0	0	1	0	0	0	1	1	0	0	6.021023	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3732	"11230"	1965	0		0	1	1966	1	1971	0	0	0	0	0	0	0	0	0	0	0	0	7.794411	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3733	"11231"	1965	0		0	0		0		0	0	0	0	0	0	1	0	0	0	0	0	5.541264	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3734	"11232"	1965	1	1968	0	0		0		0	1	0	0	0	0	0	0	0	1	0	0	4.234107	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3735	"11233"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	4.682131	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3736	"11234"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	0	1	1	6.81564	1	1.71	66.11	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3737	"11235"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	5.141664	1	1.71	66.11	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3738	"11236"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	6.666957	1	1.71	66.11	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3739	"11237"	1965	1	1986	0	0		0		0	1	0	0	0	0	0	0	1	0	0	0	7.135687	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3740	"11238"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	1	0	0	4.85203	1	1.71	66.11	0	0	0	0	0	1	1	0	0	0	0	0	0	0
3741	"11239"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	1	0	0	6.597146	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3742	"11240"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	1	0	0	5.379897	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3743	"11241"	1965	1	1986	0	1	1967	0		0	1	0	0	0	0	0	0	0	0	1	0	5.652489	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3744	"11242"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	5.411646	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3745	"11243"	1965	1	1986	0	0		0		0	1	0	0	0	0	0	0	0	0	1	0	5.398163	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3746	"11244"	1965	0		0	0		1	1965	0	0	0	0	0	0	0	0	1	0	0	0	4.143135	1	1.71	66.11	0	0	0	1	0	0	1	0	0	0	0	0	0	0
3747	"11245"	1965	0		0	0		1	1965	0	0	0	0	0	0	0	0	1	0	0	0	4.143135	1	1.71	66.11	0	0	0	1	0	0	1	0	0	0	0	0	0	0
3748	"11246"	1965	0		0	1	1967	1	1969	0	0	0	0	0	0	0	0	0	0	1	1	8.350666	1	1.71	66.11	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3749	"11247"	1965	0		0	0		1	1974	0	0	0	0	0	0	0	0	0	0	0	1	5.83773	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3750	"11248"	1965	1	1973	0	0		0		0	0	0	0	1	0	0	0	1	0	0	0	4.905275	1	1.71	66.11	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3751	"11249"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	6.472346	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3752	"11250"	1965	0		0	0		1	1979	0	0	0	0	0	0	0	0	0	1	0	0	5.655992	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3753	"11251"	1965	0		0	0		0		0	0	0	0	0	0	0	0	1	0	0	0	4.025352	1	1.71	66.11	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3754	"11252"	1965	1	1986	0	0		0		0	1	0	0	0	0	0	0	1	1	1	0	5.805135	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3755	"11253"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	5.659482	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3756	"11254"	1965	0		0	0		0		0	0	0	0	0	0	0	0	1	0	0	1	5.717028	1	1.71	66.11	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3757	"11255"	1965	1	1986	0	0		0		0	1	0	0	0	0	0	0	0	1	0	0	5.187386	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3758	"11256"	1965	1	1982	0	0		0		0	1	0	0	0	0	0	0	0	0	1	0	6.689599	1	1.71	66.11	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3759	"11257"	1965	0		0	0		0		0	0	0	0	0	0	0	0	1	0	1	0	5.278115	1	1.71	66.11	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3760	"11258"	1965	0		0	0		1	1966	0	0	0	0	0	0	0	0	0	0	1	1	7.613325	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3761	"11259"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	1	4.795791	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3762	"11260"	1965	1	1972	0	0		1	1974	0	1	0	0	0	0	0	0	1	0	0	0	5.463832	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3763	"11261"	1965	1	1979	0	0		0		0	0	0	0	0	1	0	0	0	0	0	0	4.962845	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3764	"11262"	1965	1	1973	0	0		0		0	0	0	0	1	0	0	0	1	0	0	0	4.85203	1	1.71	66.11	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3765	"11263"	1965	0		0	0		0		0	0	0	0	0	0	0	0	0	1	0	0	5.204007	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3766	"11264"	1965	1	1982	0	1	1968	0		0	1	0	0	0	0	0	0	0	1	0	0	7.091742	1	1.71	66.11	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3767	"11265"	1966	0		0	0		0		0	0	0	0	0	0	1	0	0	0	0	0	5.525453	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3768	"11266"	1966	1	1986	0	1	1967	0		0	1	0	0	0	0	0	0	0	1	1	0	5.209486	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3769	"11267"	1966	0		0	0		0		0	0	0	0	0	0	0	0	0	1	0	0	5.209486	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3770	"11268"	1966	1	1973	0	0		0		0	0	0	0	1	0	0	0	0	0	0	0	4.174387	1	2.85	50.75	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3771	"11269"	1966	0		0	1	1967	0		0	0	0	0	0	0	0	0	0	0	0	0	6.54535	1	2.85	50.75	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3772	"11270"	1966	0		0	0		0		0	0	0	0	0	0	0	0	0	1	0	0	4.369448	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3773	"11271"	1966	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	4.276666	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3774	"11272"	1966	1	1971	0	0		0		0	1	0	0	0	0	0	0	0	0	0	0	5.105946	1	2.85	50.75	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3775	"11273"	1966	1	1973	0	0		0		0	0	0	0	1	0	0	0	0	0	0	0	4.127134	1	2.85	50.75	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3776	"11274"	1966	1	2001	0	0		0		0	0	0	0	1	0	0	0	0	0	0	0	5.17615	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3777	"11275"	1966	0		0	0		1	1971	0	0	0	0	0	0	0	0	0	0	0	0	5.02388	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3778	"11276"	1966	1	1986	0	0		0		0	1	0	0	0	0	0	0	0	0	0	0	5.476463	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3779	"11277"	1966	1	1973	0	0		0		0	0	0	0	1	0	0	0	0	1	0	0	5.159055	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3780	"11278"	1966	1	1969	0	0		0		0	0	0	1	0	0	0	0	0	0	1	1	7.234899	1	2.85	50.75	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3781	"11279"	1966	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	6.71417	1	2.85	50.75	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3782	"11280"	1966	0		0	0		1	1974	0	0	0	0	0	0	0	0	0	0	1	0	6.666957	1	2.85	50.75	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3783	"11281"	1966	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	6.986567	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3784	"11282"	1966	0		0	0		1	1970	0	0	0	0	0	0	0	0	0	0	0	1	7.172425	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3785	"11283"	1966	0		0	0		0		0	0	0	0	0	0	0	0	0	1	0	0	6.806829	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3786	"11284"	1966	1	1986	0	0		0		0	1	0	0	0	0	0	0	0	1	0	0	3.713572	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3787	"11285"	1966	0		0	0		0		0	0	0	0	0	0	0	0	0	1	0	0	6.677083	1	2.85	50.75	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3788	"11286"	1966	1	1986	0	0		0		0	1	0	0	0	0	0	0	1	0	0	0	4.584968	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3789	"11287"	1966	0		0	0		0		0	0	0	0	0	0	1	0	0	0	0	0	7.058758	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3790	"11288"	1966	0		0	0		1	1970	0	0	0	0	0	0	0	0	0	0	0	0	7.613325	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3791	"11289"	1966	0		0	0		0		0	0	0	0	0	0	0	0	0	0	1	1	6.464588	1	2.85	50.75	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3792	"11290"	1966	0		0	0		1	1971	0	0	0	0	0	0	0	0	0	0	0	0	5.817111	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3793	"11291"	1966	1	1986	0	0		0		0	1	0	0	0	0	0	0	0	0	1	1	5.411646	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3794	"11292"	1966	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	6.896694	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3795	"11293"	1966	1	1973	0	0		0		0	0	0	0	1	0	0	0	0	0	0	0	4.127134	1	2.85	50.75	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3796	"11294"	1966	1	1986	0	0		1	1971	0	0	0	0	1	0	0	0	0	0	0	0	5.918894	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3797	"11295"	1966	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	5.463832	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3798	"11296"	1966	1	1977	0	0		0		0	0	0	0	0	1	0	0	0	0	0	1	6.716595	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3799	"11297"	1966	0		0	0		0		0	0	0	0	0	0	0	0	0	0	1	1	6.656726	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3800	"11298"	1966	0		0	0		0		0	0	0	0	0	0	0	0	1	1	0	0	4.158883	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3801	"11299"	1966	1	1973	0	0		0		0	0	0	0	1	0	0	0	0	0	0	0	4.127134	1	2.85	50.75	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3802	"11300"	1966	0		0	0		0		0	0	0	0	0	0	0	0	0	1	0	0	5.01728	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3803	"11301"	1966	0		0	0		0		0	0	0	0	0	0	0	0	0	0	1	1	6.672033	1	2.85	50.75	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3804	"11302"	1966	0		0	1	1971	0		0	0	0	0	0	0	0	0	1	0	0	0	6.063785	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3805	"11303"	1966	1	1986	0	0		0		0	1	0	0	0	0	0	0	0	0	0	0	5.003946	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3806	"11304"	1966	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	6.082219	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3807	"11305"	1966	1	1979	1	0		0		0	0	0	0	0	0	0	0	0	1	0	0	7.302496	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3808	"11306"	1966	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	6.898715	1	2.85	50.75	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3809	"11307"	1966	1	1986	0	0		0		0	1	0	0	0	0	0	0	0	0	0	0	6.613384	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3810	"11308"	1966	1	1986	0	0		0		0	1	0	0	0	0	0	0	0	0	1	0	5.433722	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3811	"11309"	1966	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	3.970292	1	2.85	50.75	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3812	"11310"	1966	1	1969	0	0		0		0	0	1	0	0	0	0	0	0	0	0	0	7.122867	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3813	"11311"	1966	0		0	0		0		0	0	0	0	0	0	0	0	1	1	1	1	5.164786	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3814	"11312"	1966	1	1978	0	0		0		0	0	1	0	0	0	0	0	1	1	0	1	5.451038	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3815	"11313"	1966	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	5.379897	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3816	"11314"	1966	1	1986	0	0		0		0	1	0	0	0	0	0	0	0	0	1	0	6.33328	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3817	"11315"	1966	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	1	7.637716	1	2.85	50.75	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3818	"11316"	1966	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	4.060443	1	2.85	50.75	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3819	"11317"	1966	0		0	0		0		0	0	0	0	0	0	0	0	0	1	0	0	4.983607	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3820	"11318"	1966	0		0	0		1	1974	0	0	0	0	0	0	0	0	1	1	0	0	6.651572	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3821	"11319"	1966	0		0	0		0		0	0	0	0	0	0	1	0	0	0	0	0	4.779123	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3822	"11320"	1966	1	1986	0	0		0		0	1	0	0	0	0	0	0	1	0	0	0	4.85203	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3823	"11321"	1966	1	1986	0	0		0		0	1	0	0	0	0	0	0	0	0	0	0	5.476463	1	2.85	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3824	"11322"	1967	1	1979	0	0		0		0	1	0	0	0	0	0	0	0	1	1	0	6.820016	1	2.9	44.06	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3825	"11323"	1967	0		0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	4.077538	1	2.9	44.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3826	"11324"	1967	1	1986	0	0		0		0	1	0	0	0	0	0	0	0	0	1	1	5.605802	1	2.9	44.06	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3827	"11325"	1967	1	1986	0	0		0		0	1	0	0	0	0	0	0	0	1	1	0	7.589336	1	2.9	44.06	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3828	"11326"	1967	0		0	0		0		0	0	0	0	0	0	0	0	0	1	0	0	5.961005	1	2.9	44.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3829	"11327"	1967	1	1986	0	0		1	1967	0	1	0	0	0	0	0	0	1	1	0	0	5.883322	1	2.9	44.06	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3830	"11328"	1967	0		0	0		0		0	0	0	0	0	0	0	0	0	0	1	0	6.190315	1	2.9	44.06	0	0	0	0	0	1	0	0	0	0	0	0	0	0
